sentence_id,transcript_id,timestamp,speaker,sentence
24797,IN1008,00:47:56,Speaker A,"'Kay, so you can yeah."
24798,IN1008,00:47:57,Speaker D,Two different person will speak. So you can cluster those.
24799,IN1008,00:48:02,Speaker A,Enter uh when user is
24800,IN1008,00:48:03,Speaker D,"And you will see that uh if it's long enough it's some significant event. Um this can be done quite cheaply, yeah."
24801,IN1008,00:48:11,Speaker C,Mm mm mm.
24802,IN1008,00:48:16,Speaker A,"Uh yes. And before I forg forget it uh I have one question. Uh you say you do the processing after uh afterwards. And uh what is the the cost, yes, the the length? One one or uh bit longer?"
24803,IN1008,00:48:35,Speaker D,"Um well I use Matlab. So it's not perfect. It's like three, four"
24804,IN1008,00:48:40,Speaker A,"Yes, but Matlab is very uh very effective for uh matrices and uh"
24805,IN1008,00:48:44,Speaker D,"Yeah. But not everything is uh um simple linear. Especially this part. It's definitely not linear because you're looking at a maximum energy in a frequency, kind of."
24806,IN1008,00:49:00,Speaker D,"The most expensive part is here. With Matlab I have three, four times real time."
24807,IN1008,00:49:07,Speaker D,"Um you can do sub-optimal processing and uh for example here I'm considering all possible pairs of microphones, uh which is twenty eight, and the processing is directly um r proportional to that. So um you can save on that."
24808,IN1008,00:49:24,Speaker A,"Relative, yes. Mm."
24809,IN1008,00:49:34,Speaker D,But then you lose a little bit on precision. Also I I'm using all the small frames with fifty percent overlap. I don't think you really need absolutely to do that.
24810,IN1008,00:49:44,Speaker A,And even if you use uh four microphones to get uh not good.
24811,IN1008,00:49:48,Speaker D,It's not that good in terms of uh direction.
24812,IN1008,00:49:54,Speaker D,"Yeah, I would be careful with that. Like five, six is uh decent."
24813,IN1008,00:50:01,Speaker D,"Uh six I would say, yeah."
24814,IN1008,00:50:03,Speaker A,And eight is uh is good.
24815,IN1008,00:50:06,Speaker D,"Eight, yeah, uh I get down now to one, two degrees uh root mean square error."
24816,IN1008,00:50:13,Speaker D,Uh so you might not need that. That's what I mean. Might not be
24817,IN1008,00:50:14,Speaker A,There i yes. But uh
24818,IN1008,00:50:20,Speaker A,"Yes, one, two degree is very very small for uh for our application. Because we want we really want to detect uh if th this is the same person that is speaking or not. If there is uh an error of uh let's say uh ten, fifteen degrees and but uh it is um capable of uh seeing it as two different person. There is not problems with the"
24819,IN1008,00:50:42,Speaker D,"Yeah. Yeah. So it could be sufficient to uh, yeah, define enough sectors and"
24820,IN1008,00:50:52,Speaker A,"Okay, and the number of sectors is uh is not dependent of uh the number of microphones?"
24821,IN1008,00:50:56,Speaker D,No. No. So it's arbitrary. I use twenty degree sectors. Uh 'cause I had to choose a value. But it's up to you. Um
24822,IN1008,00:51:10,Speaker B,"Well, otherwise it could also just rely on the frequency band separation and detect that way the different persons and th then you don't really know where around the table these. But uh"
24823,IN1008,00:51:23,Speaker A,"If there is uh two two person the same sector, I see."
24824,IN1008,00:51:27,Speaker B,Well d depends with how you do it. But if if you place the the microphones uh n yeah. Uh
24825,IN1008,00:51:33,Speaker D,"So that's another way, yeah. It it's almost like having a lapel, yeah. Um"
24826,IN1008,00:51:39,Speaker B,That way you can separate where where is the the voice loud with uh or the loudest.
24827,IN1008,00:51:44,Speaker D,"I think it's not necessarily a bad idea, actually. Um"
24828,IN1008,00:51:48,Speaker B,Well it's quite different thing and uh you don't really get uh a name for it. But uh
24829,IN1008,00:51:56,Speaker D,If you are able to calibrate your microphones um the ones who are closer to the person will get more energy.
24830,IN1008,00:52:07,Speaker D,Um so you can compare that. It's possible. So
24831,IN1008,00:52:12,Speaker B,At the end it it depends a bit what you want. If you are
24832,IN1008,00:52:19,Speaker D,I have experience with that. Um
24833,IN1008,00:52:23,Speaker D,on the side I've done some single channel work which can maybe help.
24834,IN1008,00:52:30,Speaker D,"Um 'cause uh it seems to me that you are not definite on the geometry, right?"
24835,IN1008,00:52:36,Speaker A,No. Geometry is not. We have not uh thought a lot about it.
24836,IN1008,00:52:42,Speaker D,"Um m this part is quite specific to a microphone array where like they are concentrated in uh some place, like in the middle of the table."
24837,IN1008,00:52:53,Speaker C,"Because if we are distributing the microphone all around the table, then we come back to the energy solution? Is it what you say?"
24838,IN1008,00:53:00,Speaker D,Yeah. Yeah. But you can kind of come back to that also. Um
24839,IN1008,00:53:06,Speaker C,With the energy dissolution or with uh F_F_T_ too?
24840,IN1008,00:53:09,Speaker D,"Uh F_F_T_ also. Yeah, yeah."
24841,IN1008,00:53:13,Speaker A,But th uh uh I think what is very important here is the synchronization of the microphones. Right.
24842,IN1008,00:53:19,Speaker D,"R right. Yeah, yeah. It has to be as good as possible."
24843,IN1008,00:53:21,Speaker A,"Okay, um uh I'm speaking about it because uh we wanted uh to do this table in uh a mid-tech way, let's say a cheap way. To have not uh very expensive tables. So I don't know if um uh what I've seen w on our website was uh that the this installation was uh a bit expensive. Uh but I'm trying to uh to to to see what is very important and uh what is not uh for"
24844,IN1008,00:53:50,Speaker C,But there are many many things.
24845,IN1008,00:53:57,Speaker D,"We can also consider directional microphones. You know no. Um so you can uh their pattern is uh not uh the same uh depending on the direction where the person is. So for example if there was a directional microphone pointing there you would get most of my energy but less from you, et cetera. You can also do microphone arrays with directional microphones. Uh um might not be relevant. But um"
24846,IN1008,00:54:04,Speaker C,The difference between the
24847,IN1008,00:54:23,Speaker C,Mm mm yeah.
24848,IN1008,00:54:28,Speaker A,"Yes, sh I think you have to uh to uh"
24849,IN1008,00:54:35,Speaker C,What would be the difference? You will not compare each mic with uh all the other one. But just comparing this one with the
24850,IN1008,00:54:48,Speaker D,More or less. It's it depends on what you want. I mean uh I don't know. Yeah.
24851,IN1008,00:54:50,Speaker C,"Mm okay. Okay. But what are uh-uh. So what are this mic for instance, the electret mic. Omni-directional? Electret?"
24852,IN1008,00:54:51,Speaker B,I guess it's completely other approach. So uh
24853,IN1008,00:54:57,Speaker D,"They're o yeah, omni-directional, yeah."
24854,IN1008,00:55:02,Speaker D,M uh I guess so.
24855,IN1008,00:55:04,Speaker A,These are these are um some kinds of uh and this one. Yes. Okay.
24856,IN1008,00:55:09,Speaker D,"It's the same, yeah. Exactly the same, yeah. Yeah. Yeah, yeah. Quite expensive."
24857,IN1008,00:55:13,Speaker B,Ca can you uh say a number?
24858,IN1008,00:55:13,Speaker A,Expensive. Because because uh of the quality of the the
24859,IN1008,00:55:18,Speaker D,"Yeah, they are um high quality mics."
24860,IN1008,00:55:21,Speaker A,And they are plug in the on the X_L_R_? Or uh
24861,IN1008,00:55:25,Speaker D,Uh I think we can leave this question for Olivier.
24862,IN1008,00:55:31,Speaker A,"Okay, for the our we'll we we'll uh."
24863,IN1008,00:55:32,Speaker C,"And when you were talking about comparing energy in the case where a microphone would be distributed all around the table, uh you're comparing energy and the time delay?"
24864,IN1008,00:55:43,Speaker D,"No, no. Y you would uh assume"
24865,IN1008,00:55:46,Speaker C,Because time delay is is too short to be compared or can be neglected?
24866,IN1008,00:55:51,Speaker D,"Uh you would neglect it. The time delay is is very small. It it's only used for uh getting the a direction when you have a microphone array. But in that case it's not relevant. Um you would assume that they are roughly synchronised, not necessarily very precisely, and um compare the energy levels. But I have no experience with that."
24867,IN1008,00:56:17,Speaker C,"Okay, okay. Yeah."
24868,IN1008,00:56:21,Speaker D,"Now I don't know, you don't want to use ah, it's almost okay."
24869,IN1008,00:56:24,Speaker A,Let's have a break.
24870,IN1008,00:56:26,Speaker C,It's time. Cool.
24871,IN1009,00:00:35,Speaker D,So b maybe I'll go back to your questions. Um
24872,IN1009,00:00:40,Speaker C,"So you were talking about the two first question? Okay. And a little bit about same people moving, with the clustering."
24873,IN1009,00:00:50,Speaker D,And this also um allows you to separate people.
24874,IN1009,00:00:57,Speaker D,Um and the questions I did not talk about was uh going from location to uh identity of the person. Um
24875,IN1009,00:01:09,Speaker D,"That is quite different, you you need to use a signal you have separated and uh do the type of analysis I mentioned. Um from the spectrum you can transform the the magnitude spectrum and um um build model of the person."
24876,IN1009,00:01:33,Speaker B,"Or actually look at the pitch, no? Don't ask me how it's done I I know the theory, so, yeah."
24877,IN1009,00:01:34,Speaker C,So this one.
24878,IN1009,00:01:36,Speaker D,"Yeah, pitch at least. But pitch is"
24879,IN1009,00:01:40,Speaker D,Pitch isn't is not enough sometimes.
24880,IN1009,00:01:43,Speaker A,Actually uh you can t perhaps just uh just
24881,IN1009,00:01:45,Speaker B,Isn't it the pitch and the frequency? The base frequency of the
24882,IN1009,00:01:49,Speaker D,"I it's a frequency, yeah, yeah. It's a frequency of your vibration here. Uh"
24883,IN1009,00:01:55,Speaker A,Th there is one frequency that is the base from for uh
24884,IN1009,00:01:58,Speaker D,"Yeah. And then it's transformed through the mouth, that's the usual model."
24885,IN1009,00:02:02,Speaker B,"And if you have both you can um well, you can compare this to to one stored and so get out uh which person it is. Pardon?"
24886,IN1009,00:02:08,Speaker A,Both. Mm the pitch and uh and the freque
