sentence_id,turn_id,speaker,timestamp,sentence,selected_label
26038,IN1014,Speaker A,00:25:59,"Really? Well, so it was not such a difficult process then.",Discussion
1775,EN2001e,Speaker A,00:38:08,"And then score, yeah, it this was just for showing it. Huh?",Discussion
11929,ES2007a,Speaker B,00:04:40,"okay, it's big, it's got a great memory.",Discussion
40944,TS3006d,Speaker D,00:07:31,"Well okay. For example if you have f f four buttons, channel up and down, volume left right Okay, I've I think we have to keep that. And then and the power button. So that's five.",Discussion
1589,EN2001e,Speaker E,00:10:19,Yeah another sh issue was that,Information
25006,IN1009,Speaker B,00:18:05,"No, I think does this work, email?",Discussion
8409,ES2003b,Speaker B,00:14:15,Are you finding it okay or?,Information
23968,IN1002,Speaker A,00:38:48,From posteriors to s forced alignment.,Discussion
9478,ES2004c,Speaker C,00:12:42,"Yeah they do, they yeah they've got dual things, but they're the batteries are smaller I think.",Discussion
21740,IB4004,Speaker B,00:08:41,"Because the professors , you have personal printer or there is only one printer?",Information
20929,IB4001,Speaker B,00:17:36,Yeah. actually that's a good idea. J just put it up.,Discussion
5850,EN2006b,Speaker B,00:36:13,But it's al is that also the name of the source?,Information
19125,ES2015b,Speaker B,00:27:49,Okay. Work on that.,Discussion
9093,ES2004a,Speaker D,00:07:45,"Hopefully that'll stay on, two-handed version. Okay,",Discussion
19714,ES2015d,Speaker B,00:16:38,Does this prototype match the operating behaviour of the average user.,Information
10391,ES2005c,Speaker A,00:12:11,"The L_C_D_ and the other stuff , I think.",Discussion
16230,ES2011d,Speaker C,00:20:12,Yeah. That could work.,Discussion
4398,EN2005a,Speaker B,00:46:10,"Yeah. B th But there there are people in the field that are moving that direction, like Martin. And also what's important here is the theoretical clarity about what an initiation and a response is. So what is it that ties different acts together at a higher level, you know.",Discussion
17839,ES2014a,Speaker B,00:07:29,I dunno maybe because there's so many cartoon characters made up after the bear like the jungle book characters and stuff like that. Great.,Discussion
23962,IN1002,Speaker C,00:38:20,P_L_P_ should be there. I re should have kept the P_L_P_ also somewhere tha,Discussion
6904,EN2009d,Speaker C,00:36:44,"Mm-hmm. I mean if if they are oscillating though, then that's presumably going to st change the weight. So you are actually going to see them flipping between when you decide they're looking there mm-hmm, if they're really close, yeah.",Decision
41330,TS3006d,Speaker A,00:33:16,I was here. So,Discussion
27176,IS1000c,Speaker B,00:26:32,"So I f I think we we should come to some decisions now a about this. so I understand when we want a display we need a expensive chip, but when we want a scrolling wheel w we also need the expensive chip, so can we use same chip, so with one expensive chip",Decision
185,EN2001a,Speaker E,00:29:34,W what segments now?,Discussion
6021,EN2009b,Speaker B,00:00:41,"Yeah, there was a mailing list before. They've just revived that, right?",Information
10009,ES2004d,Speaker B,00:36:24,"yeah, just the last, I think.",Discussion
41911,TS3007b,Speaker B,00:27:12,"And so an elder designer picks up th the of an elder parents or grandparent picks up the remote from the little child and who's all in the systems functions, you'll have to have the possibility to turn off the T_V_ or to switch the channel without well using all the menu structures to get back to the primary functions.",Information
41411,TS3006d,Speaker C,00:38:02,How Shall we do the logo in black or not?,Discussion
24285,IN1007,Speaker B,00:11:44,"Yeah. Yeah, but I'm using that for different different reason, right. So it's speech coding. So what is the task is usual just take the speech of course somehow to encode it into as as small number of beat as possible and with a reasonable quality of course. And again to e decode it. And I'm using F_D_L_P_ for that, still playing with more less one second long segments. So just dividing the speech into one s one second frames doing D_C_T_. It's just the standard wor of work. And then doing some compression and computation of yeah, yeah yeah, sh oh, yeah. But you are doing the same, no? Yeah b yeah yeah you take the the D_C_T_ and you just divide it into several sub-bands, frequency bands with a different",Action_Item
44540,TS3008d,Speaker D,00:45:08,"I think we gotta fill out another questionnaire, to be honest.",Discussion
29484,IS1003b,Speaker B,00:08:53,This is in fact some other component that are in between the electrical de the electronic device.,Information
1782,EN2001e,Speaker D,00:38:38,"So you know how zero is T_F_I_D_F_. One is the well I've called it word importance, but that's a really m misleading name.",Discussion
46614,TS3010c,Speaker B,00:02:04,", first I'll I'll discuss the buttons we just chose, show you some samples,",Discussion
2038,EN2002a,Speaker B,00:04:45,"Yeah, I don't I mean it w it's more like part of the",Discussion
19981,ES2016a,Speaker C,00:12:58,"Yeah, that's g that's a good idea.",Discussion
39165,TS3005d,Speaker B,00:15:37,"Yeah, yeah, it's very spongy. Oh but not it's not very spongy, because it's hard rubber.",Information
34902,IS1009c,Speaker A,00:02:53,mm child lock and maybe a display clock so that people could,Discussion
25581,IN1013,Speaker A,00:14:17,"Or based around that. Yeah. Okay. It's not terribly interesting though, really.",Discussion
37795,TS3004d,Speaker C,00:28:35,then there we probably have been creative.,Discussion
47432,TS3011b,Speaker B,00:17:47,It will be an a unique feature of our remote control.,Discussion
20579,ES2016d,Speaker A,00:10:49,"But if we do go with the, with the speech recognition, then it, then our scale goes up quite a bit I think.",Discussion
4513,EN2005a,Speaker D,01:08:07,"So we got stuck at some point on evaluation of chunking, right. The problem was you didn't have ICSI data that was hand labelled for chunks. And we decided labelling the ICSI data for chunks would be probably difficult and maybe not very useful. And so it it mi",Decision
11802,ES2006d,Speaker A,00:24:55,But we lose the locator.,Discussion
27109,IS1000c,Speaker B,00:10:31,maybe we can go a th Matthew's presentation because,Discussion
25435,IN1012,Speaker C,00:47:09,"Okay, I'm I'm fine with this, but I can make it run on my machine. Okay.",Information
44468,TS3008d,Speaker A,00:40:17,I don't think it's realistic for you to do so.,Discussion
39759,TS3006a,Speaker C,00:06:05,. Your line broke.,Discussion
34104,IS1008b,Speaker B,00:11:51,"Might be hard to find, though.",Discussion
31665,IS1005b,Speaker A,00:21:23,to have something new and So we I think we should still thinking about it. But maybe.,Discussion
18613,ES2014d,Speaker D,00:21:58,"So this is about sort of the corporate image of like new sort of sleek technology and all that sort of thing, as well as having the logo on and all that. So sort of",Information
1721,EN2001e,Speaker D,00:29:03,", oh there must be a way of detecting whether the clock's loaded. Like in fact there there is. You can try and set something on the clock and use try and catch, and then if you catch the exceptions set the flag.",Action_Item
49003,TS3012c,Speaker D,00:15:33,No it maybe it's better to look what the people want. So I can show my investigation.,Discussion
29886,IS1003c,Speaker B,00:25:35,"I think we can have wood for example in the bottom and, you know. It depends on the design we want, so.",Discussion
35394,TS3003a,Speaker A,00:22:19,"Yeah, that's nice, I think. So we've we want different functions",Discussion
44673,TS3009a,Speaker C,00:11:17,well I think it's obvious right now.,Discussion
38358,TS3005b,Speaker D,00:28:17,Yeah. Is this only would you would you pay more for speech recognition in a remote control. It's the only thing it says.,Information
38955,TS3005d,Speaker B,00:03:27,"Remote settings, et cetera.",Discussion
30867,IS1004c,Speaker B,00:16:51,"So yeah, that's , those are the two important features I think we need on the remote, but I mean we can discuss about what other kind of buttons we need, .",Information
46172,TS3009d,Speaker C,00:24:39,"Which isn't very practical, but that's the way. -huh.",Information
8658,ES2003c,Speaker B,00:26:28,I dunno. It's an certainly a different colour from your average,Discussion
9028,ES2003d,Speaker B,00:36:15,"Okay. Are the costs within budget? Well, they are now that we have our slightly less than capable product. We've evaluated it, and we can say that we came out with a value of three.",Information
13122,ES2008b,Speaker A,00:35:47,Be sure to note any frustrations or any issues that come up in your in your summary.,Summary
43587,TS3008c,Speaker D,00:14:16,"Well, I've done some research again about trends on the internet.",Discussion
35414,TS3003a,Speaker D,00:24:00,"Nope, don't think so.",Discussion
16071,ES2011c,Speaker D,00:26:41,I it's strange because,Information
15238,ES2010c,Speaker A,00:25:27,"I think maybe we should do it on a b button itself though, because if people are able to change the covers, I don't know, maybe the on-off button, something, some the menu button, I don't know, but you know if we're gonna put our company logo on there and somebody could just get",Information
17630,ES2013d,Speaker B,00:16:36,"Elegant, I don't know if I'd call them elegant.",Discussion
33487,IS1007c,Speaker D,00:19:29,"So you can just see the percentage, fifty percent people they responded that they always lose their remotes and thirty four percent they say that it's quite difficult to learn if it's too complex. So keeping in view all these findings and the frustrations I think this should be the solution for them. We should have an L_C_D_ on the rem remote control.",Information
19529,ES2015d,Speaker C,00:02:36,It's in the middle of one of the little R_s. And then the other one is the power. And we just have a simple design. We wanted it all to be,Information
43708,TS3008c,Speaker A,00:24:10,"Well yeah, yeah, okay. That's maybe not the most important, but it's just",Discussion
31932,IS1005c,Speaker A,00:25:52,I don't know what we are going to do with that. You talked about the buttons on the side,Action_Item
